app_name,app_id,storefront,review_id,date,rating,title,review_text,review_length
Spotify,324684580,CA,14292431122,2026-07-11T19:26:04-07:00,4,good,could b better but damn good,28
Spotify,324684580,CA,14292155851,2026-07-11T17:43:47-07:00,5,Spotify is the best music platform!,"All of the songs, all the time. Thanks Spotify.",47
Spotify,324684580,CA,14292056912,2026-07-11T17:06:27-07:00,1,App stops working,App stops working when I skip a song and I have to force close it to get it to work again. For a paid service I would expect better than this.,142
Spotify,324684580,CA,14292030203,2026-07-11T16:56:16-07:00,5,Smart shuffle,I loved that they removed smart shuffle because it was lowk a dumb feature but now i can hoop in peacr without the smart shuflle,128
Spotify,324684580,CA,14291938913,2026-07-11T16:19:55-07:00,1,Too expensive,Too expensive.,14
Spotify,324684580,CA,14291926485,2026-07-11T16:14:51-07:00,5,Super,Domage les annonces qui n’avait pas avant ..,44
Spotify,324684580,CA,14291915590,2026-07-11T16:10:30-07:00,5,Best app,This is my favourite app because I’m a,38
Spotify,324684580,CA,14291808688,2026-07-11T15:28:05-07:00,1,Wth,I got the app recently and I can’t even skip the parts in any song I want to and I can’t even pick what songs I want to listen to it automatically shuffled it to a song a I don’t even have on my playlist it was great at first but now this is just a scam the app is trying to get me to get so annoyed I wanna buy premium even though am kinda broke rn so I can’t do anything probably gonna switch back to Apple Music this is such a scam,434
Spotify,324684580,CA,14291774590,2026-07-11T15:14:25-07:00,5,Love y’all,You guys are the best,21
Spotify,324684580,CA,14291771689,2026-07-11T15:13:20-07:00,5,Buying premium was the best decision I have ever made,👍,1
Spotify,324684580,CA,14291687870,2026-07-11T14:42:04-07:00,5,Awesome,"It is great, all of the best songs.",35
Spotify,324684580,CA,14291666846,2026-07-11T14:33:56-07:00,5,Thx Spotify,This app really helps with my music needs,41
Spotify,324684580,CA,14291643055,2026-07-11T14:25:14-07:00,5,My fav,"This is an amazing app
Beautiful
Gracias",40
Spotify,324684580,CA,14291588358,2026-07-11T14:04:57-07:00,4,playback setting issue,why does my podcast playback speed always reset to 1???,55
Spotify,324684580,CA,14291579536,2026-07-11T14:01:41-07:00,5,Expensive,Been with it for almost 10 years. I think think for people who have been with you for so long shouldn’t have to pay so much. Your price should go down over the years. But the last one was like five dollars you guys raised it. It’s crazy.,237
Spotify,324684580,CA,14291549907,2026-07-11T13:51:06-07:00,5,Very good,I had this app for ever I love this app but the only bad thing about this app is that you do have to pay for it and that you have to us data went you are off line but I love it I recommend it.👍,193
Spotify,324684580,CA,14291526491,2026-07-11T13:42:45-07:00,1,Terrible.,I cannot listen to my favourite songs without having extra ones and being able to skip unwanted ones or go back aren’t an option. This new update is absolutely terrible.,169
Spotify,324684580,CA,14291513104,2026-07-11T13:37:57-07:00,5,Idk,I really like how they have songs that are my type i really love this app,73
Spotify,324684580,CA,14291502710,2026-07-11T13:34:15-07:00,1,Frustration,It keeps deleting my downloads. I’ll get in my truck all excited to rock out to Rita McNeil and I can’t cause it’s not downloaded anymore.,138
Spotify,324684580,CA,14291488101,2026-07-11T13:29:01-07:00,5,Head Who 🤩👍❤️🇨🇦🙏,Guess Who 🤩,11
Spotify,324684580,CA,14291477401,2026-07-11T13:25:06-07:00,5,The goat,Best app in the world,21
Spotify,324684580,CA,14291410486,2026-07-11T13:01:10-07:00,1,Price,this app cost way to much for premium it’s stupid,49
Spotify,324684580,CA,14291277162,2026-07-11T12:14:09-07:00,5,Awesome,I love Spotify however I wish they would provide me with more options of music similar to what is currently in my music library because even though I refresh the options at the end of my music library there are no new options.,226
Spotify,324684580,CA,14291274911,2026-07-11T12:13:21-07:00,3,I hate the ceo,I hate him,10
Spotify,324684580,CA,14290930022,2026-07-11T10:18:49-07:00,5,lol,5 star,6
Spotify,324684580,CA,14290909539,2026-07-11T10:12:21-07:00,5,Love It,"Exceptional Music!!! We SO enjoy listening every single day 😎 Spotify Music MAKES MY DAY 🤩

Life would UNBEARABLE 🥵
without Spotify 

Spotify makes my day Exceptional 😅😃😃😃

I couldn’t LIVE without
Spotify 😅",206
Spotify,324684580,CA,14290842813,2026-07-11T09:51:44-07:00,5,Best app,Should be add free and I want the improvement,45
Spotify,324684580,CA,14290598870,2026-07-11T08:38:43-07:00,2,Pas simple,"À chaque fois, je clique pour ecouter une toune, ce n’est pas celle qu’on m’a envoyé",84
Spotify,324684580,CA,14290125515,2026-07-11T06:22:44-07:00,2,Unfair,How am I still on premium for 2 years and I paid serval time and hasn’t been working at all always commercials over and over THATS NOT COOL,139
Spotify,324684580,CA,14290095574,2026-07-11T06:13:47-07:00,4,Une chose à améliorer,Le Spotify premium est vraiment bien mais il me conseil des chansons que j’aime pas.,84
Spotify,324684580,CA,14289655501,2026-07-11T03:46:35-07:00,4,Love Spotify hate glitches,I have issues downloading episodes for off line use. It sicks when you pay for premium features that do not work.,113
Spotify,324684580,CA,14289645135,2026-07-11T03:42:39-07:00,3,Price explosion,"Used to be $9.99 for years, now you want $30/cad.. same service",63
Spotify,324684580,CA,14289445551,2026-07-11T02:24:36-07:00,1,Podcast ads with premium memebership,"I don’t understand why I have to listen to these ads every time I listen to a new episode of a podcast. I pay for premium to not have to listen to them. 

Every episode, I hear an ad for Angie and the volume is cranked up to max. 

I cant use Spotify anymore. Its ridiculous.",275
Spotify,324684580,CA,14288981588,2026-07-10T23:12:36-07:00,5,Good stuff,I love it,9
Spotify,324684580,CA,14288980220,2026-07-10T23:12:01-07:00,5,I like this,Honestly it gets the point across and it’s a good platform to listen to music when bored.    The ads aren’t even that bad either,128
Spotify,324684580,CA,14288875618,2026-07-10T22:27:21-07:00,5,10/10!,Spotify has really songs and u can make playlists with your friends and family in addition to that you can make blends which is mixture of both peoples music taste! Lots more to Spotify.,186
Spotify,324684580,CA,14288778710,2026-07-10T21:46:16-07:00,5,Navseerat  .k Bhullar,Soooooo glad I got to download this,35
Spotify,324684580,CA,14288774128,2026-07-10T21:44:21-07:00,5,Good,Good but wayyy to many ads. When i mean too many i mean after 1 song 3 ads will play after,90
Spotify,324684580,CA,14288666901,2026-07-10T21:00:16-07:00,3,Premium is too expensive,"I LOVE Spotify, and I do enjoy the non paid version. However, I would be ready to pay for premium if it were a little less. 14 a month is just too much.",152
Spotify,324684580,CA,14288645487,2026-07-10T20:51:36-07:00,3,Good but becoming more costly,Generally good app but now charing for things they didn’t before.,65
Spotify,324684580,CA,14288580871,2026-07-10T20:25:54-07:00,1,Price up again!!,I’m up at 13.99 a month from a price jump again! I understand that this is for ad free music. That’s fine. It’s the podcast I hate! I also know that is the podcast it self that have the ads but I don’t get why Spotify won’t do anything about it? It’s there service it’s on? Put the ads for the non premium members? does anyone have a better service I can look into?,365
Spotify,324684580,CA,14288499568,2026-07-10T19:54:27-07:00,3,Review,Yall give way to much ads and be sensory my music bru like im a grown ah adult,78
Spotify,324684580,CA,14288498487,2026-07-10T19:54:02-07:00,1,New update slows everything,The new update has deteriorated the performance,47
Spotify,324684580,CA,14288452901,2026-07-10T19:36:41-07:00,5,PEAAAAKK,I LOVE THIS EVERYONE SHOULD LOVE THIS APP DOWNLOAD NOW OR NO HAPPYNESS FAAH,75
Spotify,324684580,CA,14288321622,2026-07-10T18:47:27-07:00,5,This is great,Great,5
Spotify,324684580,CA,14288317588,2026-07-10T18:45:57-07:00,4,괜춘,처음 거는 되게 괜찮았는데 그리고 디자인도 너무 예쁜 거예요. Spotify 근데 조금 아쉬운 게 뒤로도 못 넘기고 이제 노래 어딘가를 멈추지도 못하고 다시 듣기를 못 하니까 조금 많이 아쉬운 거 같애.,113
Spotify,324684580,CA,14288297468,2026-07-10T18:38:22-07:00,1,6 skips,remove the “you only get 6 skips per hour” it’s so annoying,59
Spotify,324684580,CA,14288286468,2026-07-10T18:34:17-07:00,5,I love it,Good music and good songs,25
Spotify,324684580,CA,14288205767,2026-07-10T18:03:54-07:00,5,Definitely recommend,Best music app I ever used,26
Spotify,324684580,CA,14288080492,2026-07-10T17:15:35-07:00,5,absolute cinema,this app makes me want to die and makes me love life at the same time,69
Spotify,324684580,CA,14288051875,2026-07-10T17:04:31-07:00,1,Stop,Stop asking me for reviews,26
Spotify,324684580,CA,14288042354,2026-07-10T17:00:50-07:00,1,Constantly gets more expensive,As title says,13
Spotify,324684580,CA,14287935722,2026-07-10T16:18:28-07:00,5,Spotify,Its there,9
Spotify,324684580,CA,14287921658,2026-07-10T16:12:52-07:00,5,Cool,Very good music,15
Spotify,324684580,CA,14287880382,2026-07-10T15:56:23-07:00,5,Peak,It’s just so peak🔥 can’t live without it.,41
Spotify,324684580,CA,14287878822,2026-07-10T15:55:46-07:00,1,EVERYTHING NEEDS PREMIUM,"Hello? I came to listen to music, but I can’t. IT NEEDS PREMIUM.  LIKE DO I NEED T PAY TO BREATHE??? IM GOING TO DELETE IT BECAUSE EVERYTHING NEEDS PREMIUM. ZERO STARS.",168
Spotify,324684580,CA,14287840482,2026-07-10T15:40:21-07:00,5,Great app,So good I’m loving it,21
Spotify,324684580,CA,14287798668,2026-07-10T15:23:48-07:00,3,PRICE,"Yall been making the prices waaayyy to much for just a single account!!! I’m going to YouTube really soon, please take action I like Spotify",140
Spotify,324684580,CA,14287786009,2026-07-10T15:18:56-07:00,3,6,To hard to get premium,22
Spotify,324684580,CA,14287639887,2026-07-10T14:22:59-07:00,5,Mr. Rupesh Mehta,Awesome platform for choice  of music,37
Spotify,324684580,CA,14287497176,2026-07-10T13:31:07-07:00,5,Surprise,"Pour une écoute gratuite pour le moment, je suis très satisfait",63
Spotify,324684580,CA,14287423013,2026-07-10T13:04:53-07:00,5,Ts goated,King vons 15th dread is in my bum,33
Spotify,324684580,CA,14287262725,2026-07-10T12:10:20-07:00,5,I LOVE SPOTIFY,SPOTIFY IS THE BEST OMG IF YOU DONT HAVE IT WHAT ARE YOU DOING GET IT!!!,72
Spotify,324684580,CA,14287133245,2026-07-10T11:27:44-07:00,1,Fees,Enjoy the APP but stop upping the fees all the time!,52
Spotify,324684580,CA,14287132276,2026-07-10T11:27:25-07:00,5,Top notch,Love Spotify,12
Spotify,324684580,CA,14287068240,2026-07-10T11:06:38-07:00,5,Good,Good,4
Spotify,324684580,CA,14287003596,2026-07-10T10:45:49-07:00,2,Bug,"There’s a bug that when I just leave the app on in the background, my song queue just resets to the beginning of the same shuffle. Please fix!",142
Spotify,324684580,CA,14286679796,2026-07-10T09:07:11-07:00,5,Peace,Great app to just escape and relax,34
Spotify,324684580,CA,14286676388,2026-07-10T09:06:10-07:00,1,Horrible,Spotify is actually horrible I have to buy premium if I want to pick another song from my playlist. This is just a horrible app don’t even download it.,151
Spotify,324684580,CA,14286586122,2026-07-10T08:40:12-07:00,4,Cost,"4 star
Only because the cost keeps climbing",43
Spotify,324684580,CA,14286432421,2026-07-10T07:56:54-07:00,1,I’m canceling,Increasing the subscription fee every year,42
Spotify,324684580,CA,14286366094,2026-07-10T07:38:28-07:00,5,Spotify,It’s a good app and u can shut ur phone or iPad off and I love that …,69
Spotify,324684580,CA,14286228709,2026-07-10T07:00:21-07:00,5,👍👍👍,No need to pay for music for the first few with no ads amazing app highly recommend,83
Spotify,324684580,CA,14286226244,2026-07-10T06:59:39-07:00,5,Great songs,Pick your artist there here.,28
Spotify,324684580,CA,14285963280,2026-07-10T05:43:39-07:00,1,Too expensive,Too many commercials. Even when paying Premium. Greed has taken over.,69
Spotify,324684580,CA,14285849273,2026-07-10T05:08:41-07:00,4,🫩,4 out of 4 ads some of the videos being 30 seconds or 40 seconds long of a video 💔,82
Spotify,324684580,CA,14285714677,2026-07-10T04:25:07-07:00,1,"Love the app, pay the artists",Pay the artists more please :),30
Spotify,324684580,CA,14285506694,2026-07-10T03:10:56-07:00,5,Good App,Sweet sounds and DJ mix,23
Spotify,324684580,CA,14284957405,2026-07-09T23:22:03-07:00,5,GOAT APPP,YOU ARE THE GREATEST THING EVER CREATED BETTER THAN IPHONE AIR FRYER AND EL SINCO U DA GOAT,91
Spotify,324684580,CA,14284525320,2026-07-09T20:19:33-07:00,5,Pearl,Found many different songs that I now love! Awesome app!,56
Spotify,324684580,CA,14284496146,2026-07-09T20:08:05-07:00,5,THE BEST EVER!!!!,Spotify is the best app to listen to music on because it has every song and anything you could ask for on a music app!!,119
Spotify,324684580,AU,14314098658,2026-07-17T05:36:03-07:00,5,The best app,Very good,9
Spotify,324684580,AU,14313767814,2026-07-17T03:47:02-07:00,5,Love This BRO,"Best audio quality for free, and I really like to listen to bass heavy songs. Ads are annoying but I get it, everyone needs to make money. LOL.",143
Spotify,324684580,AU,14313704444,2026-07-17T03:23:33-07:00,5,Spotify♥️♥️♥️,Spotify is the best♥️♥️♥️,25
Spotify,324684580,AU,14313700322,2026-07-17T03:22:00-07:00,5,67 stars,Is was like a 6 or 7 stars,26
Spotify,324684580,AU,14313669136,2026-07-17T03:10:06-07:00,5,10/10,:P,2
Spotify,324684580,AU,14313562650,2026-07-17T02:28:44-07:00,5,Awsome,"The quality of the songs were spectacular, and the price is pretty good for premium, only problem is there ain’t some of the songs that i want",142
Spotify,324684580,AU,14313535399,2026-07-17T02:17:58-07:00,5,Good music,Good music,10
Spotify,324684580,AU,14313533075,2026-07-17T02:17:02-07:00,5,I amo,Podia ser de graça,18
Spotify,324684580,AU,14313499782,2026-07-17T02:03:46-07:00,5,I love music,I love Spotify it is my alone release I love music,50
Spotify,324684580,AU,14313464388,2026-07-17T01:49:23-07:00,5,Great music and able to keep multiple playlists,Love it,7
Spotify,324684580,AU,14313457244,2026-07-17T01:46:27-07:00,1,Why I Hate New Update,"I Hate New Update Becuz I Don't Like What How It Functioned, Everytime I click a music it always appears on the right and I hate that!",134
Spotify,324684580,AU,14313428135,2026-07-17T01:34:40-07:00,5,the best,my absolute favorite app i have !!,34
Spotify,324684580,AU,14313355792,2026-07-17T01:05:01-07:00,5,Spotify,"Great amazing boots my spirit in courage’s me to clean my room and great to go to bed with, music is amazing",108
Spotify,324684580,AU,14313316629,2026-07-17T00:48:55-07:00,4,Looove Katseye🍒❤️❤️❤️,I like Katseye songs sooooo much,32
Spotify,324684580,AU,14313135731,2026-07-16T23:34:29-07:00,5,Love it,Sublime Sublime Sublime Sublime Sublime Sublime🆘🆘🩸🩸😭😭😭🆘👌,56
Spotify,324684580,AU,14313119859,2026-07-16T23:27:54-07:00,5,I love this app,"My top favourite music app with tons of incredible music. The best songs for any occasion, really good podcasts too. Amazing app",128
Spotify,324684580,AU,14313113807,2026-07-16T23:25:20-07:00,5,Spotify,"The best like I don’t even know how to explain it but like if you get bored, you can like sing those like just put on a song or I don’t know but like the best just get the app like if you haven’t had Spotify you weird so get the app and then it looks like you won’t be weird but if you had it on your phone iPad and then you have to get a new one. You weird you are cool.",371
Spotify,324684580,AU,14313003090,2026-07-16T22:38:51-07:00,3,Rewind,App is useless at ‘rewinding’.  If you want to back and re-listen to something it often stalls and can’t be restarted. Really annoying !,136
Spotify,324684580,AU,14312964172,2026-07-16T22:22:30-07:00,5,I love spotify,Spotify is such a good app for music scrolling and music in general,67
Spotify,324684580,AU,14312954891,2026-07-16T22:18:33-07:00,5,Amazing app,Such a good app literally my hole life,38
Spotify,324684580,AU,14312905706,2026-07-16T21:58:07-07:00,5,This is the best who ever made this teach me I like it,I can put my favourite song on,30
Spotify,324684580,AU,14312778252,2026-07-16T21:05:38-07:00,5,Heh,Just wow,8
Spotify,324684580,AU,14312740765,2026-07-16T20:50:34-07:00,3,Turn off podcasts,I just want to stream music. Please stop ramming video podcasts down my throat  I can turn off these ‘recommendations’ so they just clog up my main page. So I run away from the main page as fast as possible 👎🏻,209
Spotify,324684580,AU,14312506839,2026-07-16T19:21:53-07:00,1,DJ And Discovery are Terrible,"If i want to listen to the same 20 songs over and over and over. i would create a playlist, no i dont want to listen to “2024 Favourites “ for the sixth time this week…",168
Spotify,324684580,AU,14312300349,2026-07-16T18:05:43-07:00,5,Works.,"It good app, aaallloooooootttttttt of songs n stuff and… its well good!!!!! Love it 11 outta 10 amazing!!!!!!!!!!!!!!!",118
Spotify,324684580,AU,14312288265,2026-07-16T18:01:14-07:00,4,Less ads,"I think it’s very annoying when you pay for a service like Spotify and you still need to listen to ads when streaming podcasts. Worse, when you have EarPods the “skip song” feature doesn’t work.",194
Spotify,324684580,AU,14312198237,2026-07-16T17:27:20-07:00,4,Best thing ever,Best music ever heard in my life but without premium the Adds get annoying but still recommend it even for young kids under 6 years old because they have kids podcasts and kid songs and if there is a swear word you can make it say moo or quack or something like that on settings if you have a child.⭐️⭐️⭐️⭐️,307
Spotify,324684580,AU,14312190022,2026-07-16T17:24:13-07:00,4,Bluetooth car audio issue,"Not sure what’s going on, but lately I’ve had songs buffer for approx 3-5 seconds, and then rush to “catch up” at 2x, or maybe 4x, speed. I’ve been using Spotify in my car more than anything, so it could definitely be a Bluetooth/car audio thing.",246
Spotify,324684580,AU,14312070513,2026-07-16T16:37:53-07:00,5,Spotify,It is the best app,18
Spotify,324684580,AU,14312030072,2026-07-16T16:22:02-07:00,1,Too many ads,"App works smoothly and I use it almost every day, but I am just fed up with the ads. Sometimes I get 4 unskippable 30 second ads in a row and it really disrupts the listening experience especially when the content isn’t relevant to me at all. edit: came back a year later to leave a review and now i get 5 unskippable ads in a row. I remember the days when I used to get one skippable ads per ten songs and I also never get the thirty minute uninterrupted listening anymore. Seriously, Spotify? what the blatant cash grab man",525
Spotify,324684580,AU,14311748174,2026-07-16T14:33:24-07:00,1,Why?!,It needs more songs!,20
Spotify,324684580,AU,14311650495,2026-07-16T13:57:45-07:00,4,Free Spotify quality,"Spotify is good but the restrictions for the free version is crazy! There’s ads like every 20 seconds, it automatically shuffles playlists, and you can only skip 6 songs per hr. Also you can’t even get Spotify premium in the app! Other than that, it’s kept up to date and has a wide variety of artists.",302
Spotify,324684580,AU,14309779760,2026-07-16T04:14:43-07:00,5,Best option on the market,"Once you get premium, you are laughing with unlimited music",59
Spotify,324684580,AU,14309760559,2026-07-16T04:07:55-07:00,1,Sucks,MY SPOTIFY DOESNT WORK FIX IT,29
Spotify,324684580,AU,14309563095,2026-07-16T02:53:21-07:00,5,Good,"Very very good I like it I,am 9 and I love it",45
Spotify,324684580,AU,14309251316,2026-07-16T00:45:12-07:00,1,Player being added without my consent,Playlist been added without my consent.  They have used the title of an already existing list. And there is no way to delete it as that function seems to be removed.,165
Spotify,324684580,AU,14309246101,2026-07-16T00:42:59-07:00,5,Spotitfy,There should be qizzes,22
Spotify,324684580,AU,14309229524,2026-07-16T00:35:58-07:00,5,Reasons why…,Listen… this app hits ya know. I just love it and even though don’t pay for it the ads are short and not too frequent. I live how it just know what to recommend and this is amazing.,181
Spotify,324684580,AU,14309224600,2026-07-16T00:33:52-07:00,2,Advertisements,So many advertisements that it’s getting annoying. Refusing to pay for a music app doesn’t mean I need 3 ads every 2 songs. It’s so annoying. I like the layout of the app and the desktop version but the sheer amount of ads are actively ruining the experience.,259
Spotify,324684580,AU,14309215353,2026-07-16T00:29:54-07:00,5,Nice,Cool,4
Spotify,324684580,AU,14309110113,2026-07-15T23:44:36-07:00,3,Need of improvement,Cliching for the first couple of songs then slowly gets better,62
Spotify,324684580,AU,14309028195,2026-07-15T23:09:19-07:00,5,Review,I love the app interface it is so clean.,40
Spotify,324684580,AU,14308959137,2026-07-15T22:39:19-07:00,2,It’s good but,"There is far too many ads and the lack of ability to do anything without premium is a ridiculous corporate scam. Try other apps, it’s no better than apple.",155
Spotify,324684580,AU,14308854305,2026-07-15T21:53:58-07:00,5,Spotify,Its really good it has all different types of music and podcasts and with some of the podcasts it has a vid u can watch u can also make a jam with your friends,159
Spotify,324684580,AU,14308809121,2026-07-15T21:34:47-07:00,5,More Wiggles,❤️💙💛💜,5
Spotify,324684580,AU,14308696878,2026-07-15T20:48:11-07:00,5,Great,Easy to use & reliable,22
Spotify,324684580,AU,14308515432,2026-07-15T19:36:53-07:00,5,Nice music app :],The app is nice :],18
Spotify,324684580,AU,14308388157,2026-07-15T18:48:34-07:00,5,Best song list ever !,I love the story’s and video,28
Spotify,324684580,AU,14308313161,2026-07-15T18:20:14-07:00,5,To Spotify only,I love Spotify but there’s a few things that you guys can improve on first thing is that when I’m listening to a song an add pops up even when I have payed for no adds and letting me pick my own music like just let me listen to my own music instead on listening to a dumb add second thing is I LOVE SPOTIFY but you could improve 🤍🤍🤍👑,333
Spotify,324684580,AU,14308080412,2026-07-15T16:50:37-07:00,5,Great,It’s a great app,16
Spotify,324684580,AU,14295870484,2026-07-12T16:08:37-07:00,5,The best music streamer,You guys are the best music streamer I have ever had but please put less ads because I am very young and I can not afford to getting premium.You guy’s are the best music streamer ever.🫶🏻😎😊,188
Spotify,324684580,AU,14295779384,2026-07-12T15:31:43-07:00,5,Great app,Great app to listen to all the music you want!,46
Spotify,324684580,AU,14295729399,2026-07-12T15:11:43-07:00,5,Great music,Really good app and music,25
Spotify,324684580,AU,14295664799,2026-07-12T14:46:23-07:00,4,Très bon,Bien mais fait absolument avoir le premium dommage bon son pas de beug,70
Spotify,324684580,AU,14294081635,2026-07-12T06:15:04-07:00,2,it’s okay,"it asks for too much money, especially with phone users, you can’t skip replay a certain song or listen offline. this app only cares about those who pay.",153
Spotify,324684580,AU,14293849400,2026-07-12T04:59:31-07:00,2,ITS NOT WORKINGG,It’s stuck in the green logo and not loading what a bum boom btw it was working before,86
Spotify,324684580,AU,14293807290,2026-07-12T04:45:08-07:00,5,My thoughts on Spotify!,I can not live without Spotify my reason is varied I was born with intellectual disabilities and physically disabled as well. My pain is always a part of my life and when my pain tablets don’t work or it is too soon to have any more tablets I put my earphones on and close my eyes and relax and I feel my pain sometimes goes because I am not worked up from my pain! I am trying to figure out how to get premium Spotify though I am having difficulty with that I am getting sick of the ads apart from that I absolutely adore Spotify and thank you for having it available for people like me to help my anxiety and pain 💕❤️🇦🇺God Bless You All At Spotify sincerely McKenzie!,669
Spotify,324684580,AU,14293795980,2026-07-12T04:41:09-07:00,5,Very good,"Super useful and fun, family subscription is a great idea",57
Spotify,324684580,AU,14293719325,2026-07-12T04:13:14-07:00,5,omg,i <3 spotify,12
Spotify,324684580,AU,14293669667,2026-07-12T03:54:43-07:00,1,Why pay walls,"I liked this app, but tell me why like anything other than listening to music has to be paid for. Like I can’t even choose/ swap what music I want to listen to after like 6 times in a hour. It’s frustrating that there are adds and that barely anything can be done without paying for premium.


I’m very frustrated with the app being free, but NOTHING is free other than the music itself. 

I personally think that the worst part is that: I CANNOT CHOOSE WHAT MUSIC I WANT AS MUCH TIMES AS I WANT IN A HOUR. It’s very disappointing that many basic features are locked  behind a paywall. 

However, the actual music is good quality and it has a lot of music that I don’t expect to be on there, and it’s nice that I we can make a playlist that everyone can contribute to. But that should be there. It’s a music app. It had to be there. 

As much as I want to like this app, I really can’t justify the greed that whoever is behind Spotify. My message to you: what were you thinking. This app was 
changed for the worse.

I would honestly really appreciate it if the app was changed again to make it more accessible for people who don’t want to spend money on premium. 


If no changes happen at least within this year, I would quit on this app.",1240
Spotify,324684580,AU,14293539252,2026-07-12T03:04:02-07:00,5,Simply Red collection,Great group,11
Spotify,324684580,AU,14293442705,2026-07-12T02:25:24-07:00,5,Spotify,It’s the best app,17
Spotify,324684580,AU,14293371298,2026-07-12T01:56:26-07:00,5,Awsome,I love Spotify because it’s an amazing app for me because I love music and one day I would love to become a singer and Spotify is helping me explore and find more songs and it really inspires me to listen to different kinds of music to discover new styles and different kinds of singers,286
Spotify,324684580,AU,14293360570,2026-07-12T01:52:01-07:00,5,I love this,It is so go how I can get it for free,37
Spotify,324684580,AU,14293313944,2026-07-12T01:32:54-07:00,5,Fhenejdjehhwbdbd,Genuinely the best app I own I love it more than anything,57
Spotify,324684580,AU,14293303331,2026-07-12T01:28:31-07:00,1,Bluetooth issue,My Bluetooth in my car has issue and keeps dropping in and out of signal only with Spotify,90
Spotify,324684580,AU,14293239580,2026-07-12T01:02:15-07:00,5,Excellent app with a wide selection of music,W speed,7
Spotify,324684580,AU,14293218867,2026-07-12T00:53:31-07:00,1,Doesn’t Load,Haven’t used lately due to it not loading,41
Spotify,324684580,AU,14293167103,2026-07-12T00:31:45-07:00,1,mmmm yes more ai slop,shuffle my music. i don’t need AI to play my library or push artists onto me. genuinely every update makes the interface worse. in the process of transferring my library and cancelling my subscription,200
Spotify,324684580,AU,14293116291,2026-07-12T00:10:11-07:00,5,Bravo Spotify!,"Following shingles in my eye 25 years ago I am now deaf but with Spotify I have music wherever I go unlike Beethoven who as a young man realised he would soon not hear his creations. 
At 93 I am losing my sight so what a blessing is music whenever I want and there are so MANY classical composers.
Thank you Spotify!",316
Spotify,324684580,AU,14293105798,2026-07-12T00:05:44-07:00,2,Something changed,I used to be able to choose whatever I want to listen to in free will but now everything’s in premium. It won’t even let me disable shuffle and apparently it’s got a limit on how many song I can choose before something pops up saying I need to go premium to continue. Also why does it only happen on my iPad? The Spotify on my laptop works fine.,345
Spotify,324684580,AU,14292967226,2026-07-11T23:05:27-07:00,5,The best,Perfect,7
Spotify,324684580,AU,14292745051,2026-07-11T21:29:13-07:00,2,TO MANY ADS,THERES TO MANY ADS it’s like every 3 sometimes 2 songs boom ads normally between 2 and 5 ads i am not paying over 10 bucks just to. Not listen to ads at least let us skip them,175
Spotify,324684580,AU,14292551423,2026-07-11T20:11:36-07:00,1,Feel Cheated,One of the worst apps for usability. I have a premium family account but it is impossible to add a family member. I feel cheated. The Account mgmt UI is horrendous. This really needs a complaint to the ombudsman or ACCC to fix because it can be categorised as deceptive business practices with an intent to defraud. I am sad to write this about the app I once liked. Will move to Apple Music soon.,397
Spotify,324684580,AU,14292550486,2026-07-11T20:11:15-07:00,5,Michael Jackson,The music has blessed my ears every day.🤩💗,42
Spotify,324684580,AU,14292530741,2026-07-11T20:03:52-07:00,5,Spotify,I’m very happy with Spotify and put up with adds because I’m a pensioner on a limited budget .,94
Spotify,324684580,AU,14292512272,2026-07-11T19:56:48-07:00,5,hello,the songs are so relatable and always make me feel better when i’m upset,72
Spotify,324684580,AU,14292491223,2026-07-11T19:48:47-07:00,5,My favourite app ever,"Best app ever I can watch things and listen to music it’s amazing so if you don’t have Spotify, you need it they have great podcasts. The best videos ever. It’s just really amazing.",181
Spotify,324684580,AU,14292477497,2026-07-11T19:43:36-07:00,5,Spotify,5,1
Spotify,324684580,AU,14292442189,2026-07-11T19:30:14-07:00,5,Spotify,SLAY,4
Spotify,324684580,AU,14292188470,2026-07-11T17:56:08-07:00,5,Love my SPOTIFY,Really like the massive range of music & podcasts etc. Great sound quality too. Tks heaps. T,92
Spotify,324684580,AU,14291857655,2026-07-11T15:47:25-07:00,5,Rlly good,I love Spotify so much,22
Spotify,324684580,AU,14290990444,2026-07-11T10:37:55-07:00,1,Stopped working,No longer works on my iPad 9.7. Just opens keeps trying to load data. It’s just an app that streams music from the Internet. There should be no technical reason why it can’t still work unless it’s poorly coded and bloated. We shouldn’t need new hardware for a streaming music app.,280
Spotify,324684580,AU,14290013000,2026-07-11T05:48:34-07:00,5,Free Palestine,Stop removing Palestinian songs,31
Spotify,324684580,AU,14289992610,2026-07-11T05:42:14-07:00,5,Spotify,Love Spotify,12
Spotify,324684580,AU,14289983194,2026-07-11T05:39:19-07:00,5,Go to Spotify,Best music app ever check it out if you haven’t already,55
Spotify,324684580,AU,14289982431,2026-07-11T05:39:04-07:00,5,AWESOME APP,Its just so slay 😭,18
Spotify,324684580,AU,14289781411,2026-07-11T04:32:10-07:00,1,TOO MUCH AD,TO MUCH AD,10
Spotify,324684580,AU,14289707898,2026-07-11T04:05:52-07:00,4,Please change this,The only reason i don’t give it five stars is because you can put songs on repeat unless you have premium,105
Spotify,324684580,AU,14289610952,2026-07-11T03:29:41-07:00,5,Best app to ever exist,Literally never had a better app i love music so much,53
